Saut #,Date,Zone de saut,Aéronef,Équipement,Type de saut,Alt de sortie,Alt d'ouverture,Unité d'altitude,Dist de la cible,Délai (s),Libération,Notes
5632,2024-08-30,LFOZ epcol,,mutant 64 l2,,1500,0,Meters,0,0,Non,speed round 2
5633,2024-08-31,LFOZ epcol,,mutant 64 l2,,1500,0,Meters,0,0,Non,speed round - to rejump
5634,2024-08-31,LFOZ epcol,,mutant 64 l2,,1500,0,Meters,0,0,Non,speed round 3
5635,2024-08-31,LFOZ epcol,,mutant 64 l2,,1500,0,Meters,0,0,Non,distance 1
5636,2024-08-31,LFOZ epcol,,Petra 66-l2,,1500,0,Meters,0,0,Non,accuracy 1: 81
5637,2024-08-31,LFOZ epcol,,Petra 66-l2,,1500,0,Meters,0,0,Non,accuracy 2: 84
5638,2024-09-01,LFOZ epcol,,mutant 64 l2,,1500,0,Meters,0,0,Non,distance 2
5639,2024-09-01,LFOZ epcol,,mutant 64 l2,,1500,0,Meters,0,0,Non,distance 3
5640,2024-09-18,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5641,2024-09-19,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5642,2024-09-19,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5643,2024-09-19,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5644,2024-09-19,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5645,2024-09-19,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5646,2024-09-19,Skydive Pretoria ,Pac750,Petra 70 l1,,1500,0,Meters,0,0,Non,
5647,2024-09-19,Skydive Pretoria ,Pac750,Petra 66-l2,,1500,0,Meters,0,0,Non,
5648,2024-09-22,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5649,2024-09-22,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5650,2024-09-22,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5651,2024-09-22,Skydive Pretoria ,Pac750,Petra 70 l1,,1500,0,Meters,0,0,Non,
5652,2024-09-23,Skydive Pretoria ,Pac750,Petra 70 l1,,1500,0,Meters,0,0,Non,
5653,2024-09-23,Skydive Pretoria ,Pac750,Petra 70 l1,,1500,0,Meters,0,0,Non,
5654,2024-09-24,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5655,2024-09-24,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5656,2024-09-24,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5657,2024-09-25,Skydive Pretoria ,Pac750,Petra 70 l1,,1500,0,Meters,0,0,Non,
5658,2024-09-26,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5659,2024-09-26,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5660,2024-09-26,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5661,2024-09-27,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5662,2024-09-27,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5663,2024-09-27,Skydive Pretoria ,Pac750,mutant 64 l2,,1500,0,Meters,0,0,Non,
5664,2024-09-28,Skydive Pretoria ,Pac750,Petra 70 l1,,1500,0,Meters,0,0,Non,
5665,2024-09-28,Skydive Pretoria ,Pac750,Petra 70 l1,,1500,0,Meters,0,0,Non,
5666,2024-11-27,skydive Dubaï Desert,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5667,2024-11-27,skydive Dubaï Desert,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5668,2024-11-27,skydive Dubaï Desert,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5669,2024-11-27,skydive Dubaï Desert,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5670,2024-11-27,skydive Dubaï Desert,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5671,2024-11-29,Skydive Dubaï The Palm,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5672,2024-11-29,Skydive Dubaï The Palm,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5673,2024-11-30,Skydive Dubaï The Palm,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5674,2024-11-30,Skydive Dubaï The Palm,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5675,2024-11-30,Skydive Dubaï The Palm,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5676,2024-12-02,Skydive Dubaï The Palm,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5677,2024-12-03,Skydive Dubaï The Palm,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5678,2024-12-03,Skydive Dubaï The Palm,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5679,2024-12-03,Skydive Dubaï The Palm,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5680,2024-12-04,Skydive Dubaï The Palm,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5681,2024-12-04,Skydive Dubaï The Palm,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5682,2024-12-04,Skydive Dubaï The Palm,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5683,2025-03-09,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5684,2025-03-09,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5685,2025-03-09,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5686,2025-03-09,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5687,2025-03-09,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5688,2025-03-09,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5689,2025-03-10,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5690,2025-03-10,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5691,2025-03-10,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5692,2025-03-10,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5693,2025-03-10,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5694,2025-03-10,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5695,2025-03-10,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5696,2025-03-11,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5697,2025-03-11,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5698,2025-03-11,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5699,2025-03-12,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5700,2025-03-12,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5701,2025-03-12,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5702,2025-03-13,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5703,2025-03-13,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5704,2025-03-14,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5705,2025-03-14,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5706,2025-03-14,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5707,2025-03-14,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5708,2025-03-14,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5709,2025-03-15,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5710,2025-03-15,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5711,2025-03-15,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5712,2025-03-15,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5713,2025-03-15,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5714,2025-03-15,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5715,2025-03-15,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5716,2025-03-15,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5717,2025-03-16,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5718,2025-03-16,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5719,2025-03-16,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5720,2025-03-16,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5721,2025-03-16,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5722,2025-03-16,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5723,2025-03-16,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5724,2025-03-16,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5725,2025-03-17,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5726,2025-03-17,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5727,2025-03-17,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5728,2025-03-17,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5729,2025-03-17,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5730,2025-03-17,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5731,2025-03-17,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5732,2025-03-17,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5733,2025-03-19,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5734,2025-03-19,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5735,2025-03-19,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5736,2025-03-19,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5737,2025-03-19,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5738,2025-03-19,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5739,2025-03-19,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5740,2025-03-20,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5741,2025-03-20,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5742,2025-03-20,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5743,2025-03-20,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5744,2025-03-20,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5745,2025-03-20,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5746,2025-03-20,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5747,2025-03-20,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5748,2025-03-21,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5749,2025-03-21,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5750,2025-03-21,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5751,2025-03-21,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5752,2025-03-21,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5753,2025-03-21,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5754,2025-03-21,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5755,2025-03-21,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5756,2025-03-22,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5757,2025-03-22,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5758,2025-03-22,Eloy,Twin Otter,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5759,2025-03-22,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5760,2025-03-22,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5761,2025-03-22,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5762,2025-03-22,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5763,2025-03-22,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5764,2025-03-23,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5765,2025-03-23,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5766,2025-03-23,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5767,2025-03-23,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5768,2025-03-23,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5769,2025-03-23,Eloy,Twin Otter,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5770,2025-04-14,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5771,2025-04-14,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5772,2025-04-14,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5773,2025-04-14,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5774,2025-04-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5775,2025-04-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5776,2025-04-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5777,2025-04-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5778,2025-04-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5779,2025-04-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5780,2025-04-15,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5781,2025-04-15,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5782,2025-04-15,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5783,2025-04-16,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5784,2025-04-16,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5785,2025-04-16,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5786,2025-04-16,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5787,2025-04-16,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5788,2025-04-16,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5789,2025-04-16,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5790,2025-04-16,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5791,2025-04-16,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5792,2025-04-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5793,2025-04-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5794,2025-04-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5795,2025-04-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5796,2025-04-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5797,2025-04-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5798,2025-04-17,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5799,2025-04-17,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5800,2025-04-17,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5801,2025-04-17,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5802,2025-04-18,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5803,2025-04-18,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5804,2025-04-18,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5805,2025-04-18,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5806,2025-04-18,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5815,2025-04-19,LFOZ epcol,Cessna 208,Petra 66-l2,Hop and Pop,1500,0,Meters,0,0,Non,
5808,2025-04-19,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5809,2025-04-19,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5810,2025-04-19,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5811,2025-04-19,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5812,2025-04-19,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5813,2025-04-19,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5814,2025-04-19,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5807,2025-04-18,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5816,2025-05-12,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5817,2025-05-12,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5818,2025-05-12,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5819,2025-05-12,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5820,2025-05-12,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5821,2025-05-12,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5822,2025-05-12,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5823,2025-05-12,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5824,2025-05-12,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5825,2025-05-12,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5826,2025-05-13,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5827,2025-05-13,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5828,2025-05-13,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5829,2025-05-13,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5830,2025-05-13,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5831,2025-05-13,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5832,2025-05-13,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5833,2025-05-13,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5834,2025-05-13,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5835,2025-05-13,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5836,2025-05-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5837,2025-05-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5838,2025-05-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5839,2025-05-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5840,2025-05-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5841,2025-05-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5842,2025-05-14,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5843,2025-05-14,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5844,2025-05-14,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5845,2025-05-14,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5846,2025-05-15,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5847,2025-05-15,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5848,2025-05-15,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5849,2025-05-15,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5850,2025-05-16,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5851,2025-05-17,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5852,2025-05-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5853,2025-05-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5854,2025-05-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5855,2025-05-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5856,2025-05-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5857,2025-05-17,LFOZ epcol,Cessna 208,Petra 68 l2,Hop and Pop,1500,0,Meters,0,0,Non,
5858,2025-05-18,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5859,2025-05-18,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5860,2025-05-18,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5861,2025-05-18,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
5862,2025-05-18,LFOZ epcol,Cessna 208,mutant 64 l3,Hop and Pop,1500,0,Meters,0,0,Non,
